id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
396714,Bed and breakfast in Florence · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,1008798,Massimo,,Centro Storico,43.78049,11.24462,Hotel room,74,1,392,2023-08-30,2.87,4,273,87,
399107,Rental unit in Florence · ★4.57 · 1 bedroom · 1 bed · 1 bath,488317,Diana,,Centro Storico,43.76525,11.25353,Entire home/apt,138,1,51,2023-08-16,0.37,40,321,11,048017LTN3285
403424,Rental unit in Florence · ★4.56 · Studio · 2 beds · 1 bath,2012253,Liliana,,Centro Storico,43.76795,11.25168,Entire home/apt,41,29,130,2023-03-05,0.94,1,0,1,
404882,Home in Florence · ★4.75 · 2 bedrooms · 4 beds · 2 baths,1778421,Guido,,Campo di Marte,43.78521,11.31336,Entire home/apt,216,30,4,2016-07-20,0.03,4,140,0,
405278,Rental unit in Florence · ★4.69 · 1 bedroom · 2 beds · 1 bath,643110,Isabella,,Rifredi,43.79713,11.25299,Entire home/apt,120,1,13,2023-07-02,0.13,5,90,5,
405633,Bed and breakfast in Florence · ★4.96 · 1 bedroom · 2 beds · 1 bath,762706,Riccardo,,Centro Storico,43.76781,11.25886,Hotel room,181,1,25,2023-08-29,0.29,7,244,3,
406841,Rental unit in Florence · 2 bedrooms · 3 beds · 1 bath,2026854,Maria,,Centro Storico,43.77676,11.25516,Entire home/apt,75,3,1,2013-06-19,0.01,1,0,0,
412264,Rental unit in Florence · ★4.86 · 2 bedrooms · 6 beds · 2 baths,688861,Massimo,,Centro Storico,43.77291,11.26426,Entire home/apt,360,2,23,2022-06-17,0.17,4,52,0,
413600,Rental unit in Florence · ★4.67 · 2 bedrooms · 3 beds · 2 baths,2057721,Francesca,,Centro Storico,43.76631,11.24384,Entire home/apt,109,2,123,2023-09-10,0.90,1,280,21,
423556,Rental unit in Florence · ★4.72 · 2 bedrooms · 4 beds · 2 baths,2106321,Chiara E Stefania,,Centro Storico,43.77345,11.2436,Entire home/apt,120,2,52,2023-06-26,0.38,2,250,5,
424065,Rental unit in Florence · ★4.90 · 1 bedroom · 1 bed · 1 bath,2107675,Laura,,Centro Storico,43.77258,11.26095,Entire home/apt,105,3,396,2023-09-09,2.87,1,212,58,
429670,Rental unit in Florence · 2 bedrooms · 3 beds · 1 bath,1269265,Lorenzo,,Centro Storico,43.77109,11.25798,Entire home/apt,209,7,1,2014-09-13,0.01,4,69,0,
430349,Rental unit in Florence · ★4.69 · 2 bedrooms · 3 beds · 1 bath,2102208,Marie-Claire,,Centro Storico,43.77851,11.25196,Entire home/apt,130,2,118,2023-08-07,0.86,1,337,19,
444641,Rental unit in Florence · ★4.58 · 1 bedroom · 2 beds · 1 bath,2209493,Pierpaolo,,Centro Storico,43.76804,11.25172,Entire home/apt,103,2,136,2023-08-26,0.99,1,298,20,048017LTN0402
445904,Rental unit in Florence · ★4.87 · 1 bedroom · 4 beds · 1 bath,2214514,Caterina,,Centro Storico,43.77032,11.26547,Entire home/apt,106,2,293,2023-09-03,2.15,1,138,34,
450734,Rental unit in Florence · ★4.72 · 1 bedroom · 1 bed · 1 private bath,1091607,Daniele & Clara,,Centro Storico,43.7695,11.24082,Private room,68,2,498,2023-08-31,3.60,10,51,24,
451353,Rental unit in Florence · ★4.51 · 2 bedrooms · 2 beds · 1 bath,2241893,Monia,,Rifredi,43.79113,11.24646,Entire home/apt,95,2,392,2023-09-09,2.84,1,178,26,
456996,Bed and breakfast in Florence · 1 bedroom · 1 bed · 1 bath,2272298,Alessandra,,Campo di Marte,43.77961,11.27975,Private room,95,3,1,2022-10-11,0.09,4,241,1,
457154,Rental unit in Florence · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,1091607,Daniele & Clara,,Centro Storico,43.76936,11.24082,Private room,68,2,438,2023-09-10,3.18,10,51,21,
457595,Rental unit in Florence · ★3.0 · 2 bedrooms · 3 beds · 1 bath,1280806,Maria Cristina,,Centro Storico,43.77426,11.24302,Entire home/apt,210,7,3,2014-05-06,0.03,17,42,0,
463877,Bed and breakfast in Florence · 1 bedroom · 2 beds · 1 bath,2272298,Alessandra,,Campo di Marte,43.77954,11.27986,Private room,120,2,1,2022-09-23,0.08,4,241,1,
463942,Bed and breakfast in Florence · ★4.70 · 1 bedroom · 1 bed · 1 bath,2272298,Alessandra,,Campo di Marte,43.78144,11.28003,Private room,70,3,10,2023-09-08,0.09,4,241,1,
463966,Home in Florence · ★4.97 · 3 bedrooms · 5 beds · 3 baths,2272298,Alessandra,,Campo di Marte,43.77976,11.2801,Entire home/apt,200,7,33,2023-08-26,0.28,4,241,8,
464111,Condo in Florence · ★4.41 · 1 bedroom · 1 bed · 1 bath,2293087,Alessandro,,Centro Storico,43.77179718017578,11.263771057128906,Entire home/apt,63,3,162,2023-09-13,1.18,1,234,23,
469515,Rental unit in Florence · ★4.69 · 2 bedrooms · 3 beds · 2 baths,2329953,Giulia,,Centro Storico,43.77023,11.26429,Entire home/apt,120,1,241,2023-08-13,1.76,3,12,19,
471267,Rental unit in Florence · ★4.81 · 1 bedroom · 1 bed · 1 bath,96905,Elisabetta And Claudia,,Centro Storico,43.78066,11.25774,Entire home/apt,95,3,119,2023-07-16,0.93,3,311,16,
472854,Rental unit in Florence · ★4.62 · 3 bedrooms · 5 beds · 2 baths,616226,Christina,,Centro Storico,43.76797,11.2673,Entire home/apt,315,3,178,2023-06-24,1.34,2,19,5,
475973,Condo in Florence · ★4.85 · 1 bedroom · 5 beds · 1 bath,2358649,Francesca E Bruno,,Rifredi,43.80501,11.23859,Entire home/apt,60,1,188,2023-08-25,1.37,2,269,48,
479657,Serviced apartment in Florence · ★4.85 · 1 bedroom · 2 beds · 1 bath,2272750,Francesca,,Centro Storico,43.77426,11.25699,Entire home/apt,300,2,20,2023-05-19,0.15,5,352,4,
485541,Rental unit in Florence · ★4.69 · 1 bedroom · 2 beds · 1 bath,2403819,Francesco,,Centro Storico,43.78005,11.23944,Entire home/apt,74,2,374,2023-09-06,2.72,3,310,56,
488425,Condo in Florence · ★4.54 · 3 bedrooms · 3 beds · 3 baths,2416972,Leonardo,,Centro Storico,43.78608322143555,11.226951599121094,Entire home/apt,129,2,15,2019-04-13,0.11,1,181,0,
491105,Rental unit in Florence · ★4.84 · 1 bedroom · 2 beds · 1 shared bath,2427585,Sara,,Campo di Marte,43.79273,11.27445,Private room,79,3,25,2023-08-19,0.39,3,317,5,
491135,Rental unit in Florence · ★4.90 · 1 bedroom · 1 bed · 1 private bath,2427914,Donatella,,Centro Storico,43.771820068359375,11.259679794311523,Private room,78,2,492,2023-09-09,3.60,1,133,86,
494454,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,369018,Guido,,Centro Storico,43.7656,11.24738,Entire home/apt,75,1,1,2017-01-02,0.01,2,135,0,
497538,Rental unit in Florence · ★4.66 · 1 bedroom · 1 bed · 1 bath,2456439,Andrea,,Centro Storico,43.7684,11.24701,Entire home/apt,93,3,99,2023-09-01,0.72,1,42,34,
500709,Rental unit in Florence · ★4.74 · 1 bedroom · 2 beds · 1 bath,2470519,Andrea,,Centro Storico,43.78455,11.23301,Entire home/apt,112,4,107,2023-08-17,0.78,2,174,32,
501537,Rental unit in Florence · ★5.0 · 1 bedroom · 4 beds · 1 bath,1519484,Paola,,Centro Storico,43.77398,11.2451,Entire home/apt,151,5,43,2023-09-02,0.35,1,254,9,048017LTN5719
503147,Bed and breakfast in Florence · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,1008798,Massimo,,Centro Storico,43.77937,11.24602,Hotel room,68,2,37,2023-07-08,0.31,4,288,24,
504372,Rental unit in Florence · ★4.54 · 1 bedroom · 1 bed · 1 bath,2383090,Maia,,Centro Storico,43.76385,11.23997,Entire home/apt,100,3,51,2023-08-17,0.39,1,141,6,
505141,Home in Florence · ★4.75 · 1 bedroom · 2 beds · 1 bath,1645859,David,,Centro Storico,43.76619,11.24702,Entire home/apt,115,2,452,2023-09-07,3.31,29,317,24,
508993,Rental unit in Florence · ★4.30 · 2 bedrooms · 3 beds · 1.5 baths,4156491,Apartments Florence,,Centro Storico,43.7751,11.26302,Entire home/apt,345,3,10,2023-05-04,0.07,97,235,1,048017LTN3739
521618,Rental unit in Florence · ★4.72 · 1 bedroom · 3 beds · 1 bath,2428104,Elena,,Centro Storico,43.76578,11.24858,Entire home/apt,100,3,107,2017-10-09,0.82,1,161,0,
523048,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,2377476,Clara E Carlo,,Centro Storico,43.75932,11.24215,Entire home/apt,170,3,0,,,12,316,0,
523095,Rental unit in Florence · ★4.63 · 1 bedroom · 1 bed · 1 bath,2377476,Clara E Carlo,,Centro Storico,43.75865,11.2429,Entire home/apt,120,2,8,2023-06-15,0.11,12,339,5,
523221,Rental unit in Florence · 2 bedrooms · 3 beds · 1 bath,2377476,Clara E Carlo,,Gavinana Galluzzo,43.73593,11.24707,Entire home/apt,85,5,0,,,12,0,0,
523361,Rental unit in Florence · ★4.96 · 2 bedrooms · 4 beds · 1 bath,2510554,Francesco,,Centro Storico,43.7812,11.25543,Entire home/apt,75,3,119,2016-10-27,0.87,1,78,0,
524676,Rental unit in Florence · ★4.80 · 1 bedroom · 1 bed · 1 bath,2579641,Guglielmo,,Centro Storico,43.7678,11.25149,Entire home/apt,117,2,361,2023-09-07,2.65,3,208,34,
527603,Loft in Florence · ★4.84 · 1 bedroom · 1 bed · 1 bath,2583814,Elena,,Centro Storico,43.77079,11.25723,Entire home/apt,139,2,72,2023-09-02,0.53,1,130,6,CIR: 048017LTN11644
530049,Rental unit in Florence · ★4.76 · 1 bedroom · 3 beds · 1 bath,2281698,Remo,,Centro Storico,43.7725,11.26397,Entire home/apt,119,1,122,2023-08-30,0.90,1,32,18,
531876,Rental unit in Florence · ★4.90 · 1 bedroom · 2 beds · 1 bath,1871340,Stefano,,Centro Storico,43.76792,11.24975,Entire home/apt,110,4,165,2023-09-08,1.22,1,14,40,
531903,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,2377476,Clara E Carlo,,Gavinana Galluzzo,43.75237,11.23798,Entire home/apt,91,15,0,,,12,99,0,
540731,Rental unit in Florence · ★4.77 · 1 bedroom · 2 beds · 1 bath,2658126,Giulio,,Centro Storico,43.77318,11.25748,Entire home/apt,225,2,554,2023-08-27,4.16,1,148,51,
547531,Bed and breakfast in Florence · ★4.60 · 1 bedroom · 1 bed · 1 private bath,2690055,Carmine,,Centro Storico,43.77604,11.25313,Private room,303,1,262,2020-02-02,1.92,5,228,0,
550130,Rental unit in Florence · ★4.17 · 1 bedroom · 1 bed · 1 bath,2703692,Riccardo,,Centro Storico,43.76944,11.25912,Entire home/apt,66,1,44,2023-05-31,0.33,6,313,3,
552838,Rental unit in Florence · ★4.75 · 1 bedroom · 1 bed · 1 bath,2712079,Claudio,,Isolotto Legnaia,43.77412,11.22964,Entire home/apt,118,3,55,2022-10-31,0.41,1,33,1,048017LTN0427
556164,Boutique hotel in Florence · 1 bedroom · 3 beds · 1 private bath,2735154,Lorenzo,,Gavinana Galluzzo,43.74434,11.21535,Hotel room,378,1,1,2017-10-01,0.01,5,340,0,
559019,Rental unit in Florence · ★4.78 · 1 bedroom · 3 beds · 1 bath,16825677,Rodolfo,,Centro Storico,43.76601,11.24161,Entire home/apt,110,3,37,2023-08-25,0.28,1,105,8,
559330,Rental unit in Florence · ★4.30 · 1 bedroom · 1 bed · 1 bath,2703692,Riccardo,,Centro Storico,43.76921,11.25922,Entire home/apt,99,1,134,2023-06-02,1.00,6,299,6,
567086,Rental unit in Florence · ★4.52 · 1 bedroom · 1 bed · 1 bath,2703692,Riccardo,,Centro Storico,43.76887,11.25772,Entire home/apt,105,1,126,2023-09-01,0.94,6,231,15,
567087,Rental unit in Florence · ★4.06 · 1 bedroom · 1 bed · 1 bath,2703692,Riccardo,,Centro Storico,43.76934,11.25833,Entire home/apt,96,1,59,2022-08-21,0.47,6,307,0,
574603,Condo in Florence · ★4.91 · 1 bedroom · 2 beds · 1 bath,2827261,Maurizio,,Centro Storico,43.76781,11.24412,Entire home/apt,100,3,555,2023-09-13,4.08,1,66,55,
577350,Guest suite in Florence · ★4.89 · 1 bedroom · 1 bed · 1 private bath,2839378,Claudio,,Centro Storico,43.77523,11.25625,Private room,45,2,565,2023-09-11,4.22,1,26,67,
579838,Rental unit in Florence · ★4.69 · 1 bedroom · 2 beds · 1 bath,2852226,Paola,,Centro Storico,43.7704,11.26296,Entire home/apt,109,2,384,2023-09-10,2.83,7,103,11,
584756,Rental unit in Florence · ★4.89 · 1 bedroom · 1 bed · 1 bath,2793193,Pierantonio,,Centro Storico,43.76356,11.24366,Entire home/apt,200,5,137,2023-04-21,1.02,1,342,4,
585780,Rental unit in Florence · ★4.83 · 1 bedroom · 1 bed · 1 bath,2888174,Lucrezia,,Centro Storico,43.76659,11.24675,Entire home/apt,90,4,212,2023-07-12,1.56,1,132,13,
587379,Home in Florence · ★4.61 · 1 bedroom · 1 bed · 1 bath,2896639,Cristy,,Campo di Marte,43.77758,11.28696,Entire home/apt,100,5,197,2023-07-02,1.59,1,150,4,
588021,Rental unit in Florence · ★4.83 · 1 bedroom · 1 bed · 1 private bath,2900771,Stefano,,Centro Storico,43.77168,11.25272,Private room,181,1,653,2023-09-11,4.88,1,330,52,
591218,Rental unit in Florence · ★4.39 · 1 bedroom · 1 bed · 1 bath,2917596,Daniele,,Isolotto Legnaia,43.77607,11.21127,Entire home/apt,48,2,36,2023-08-11,0.27,1,308,9,
601613,Rental unit in Florence · ★3.75 · 3 bedrooms · 5 beds · 2 baths,1280806,Maria Cristina,,Centro Storico,43.77144,11.24656,Entire home/apt,210,30,5,2018-06-30,0.05,17,0,0,
610985,Rental unit in Florence · ★4.80 · 2 bedrooms · 3 beds · 1.5 baths,3029201,Cristina,,Centro Storico,43.77911,11.26376,Entire home/apt,147,3,206,2023-08-19,1.54,1,309,24,
611294,Rental unit in Florence · ★4.74 · 2 bedrooms · 8 beds · 2 baths,3031300,Novella House,,Centro Storico,43.77278,11.24895,Entire home/apt,345,1,268,2023-08-30,1.99,14,91,64,
614736,Rental unit in Florence · ★4.70 · 1 bedroom · 1 bed · 1 bath,3048564,Kora,,Centro Storico,43.76905,11.25968,Entire home/apt,124,1,110,2023-08-29,0.81,1,91,18,
614820,Rental unit in Florence · ★4.94 · 1 bedroom · 2 beds · 1 bath,2403819,Francesco,,Centro Storico,43.77924,11.2399,Entire home/apt,74,2,295,2023-09-11,4.42,3,318,79,
619625,Rental unit in Florence · ★4.83 · 6 bedrooms · 2 beds · 1 bath,3070629,Guido,,Centro Storico,43.76956,11.25967,Entire home/apt,9855,3,563,2022-01-30,4.16,7,0,0,
620555,Rental unit in Florence · ★4.92 · 3 bedrooms · 4 beds · 2 baths,3074234,Sonia,,Centro Storico,43.76713,11.23977,Entire home/apt,135,2,294,2023-08-31,2.21,1,211,30,048017LTN2055
621276,Rental unit in Florence · ★4.90 · 2 bedrooms · 3 beds · 1 bath,3070629,Guido,,Centro Storico,43.76933,11.25114,Entire home/apt,333,3,460,2022-07-16,3.47,7,199,0,
626595,Rental unit in Florence · ★4.17 · 3 bedrooms · 3 beds · 1 bath,2768656,Maria Laura,,Centro Storico,43.77614,11.25359,Entire home/apt,110,3,215,2023-08-29,1.59,1,321,22,
627198,Townhouse in Florence · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,1026276,Lorenzo,,Campo di Marte,43.76841,11.29708,Private room,20,15,4,2019-05-18,0.03,1,0,0,
645536,Rental unit in Florence · ★4.66 · 1 bedroom · 1 bed · 1 bath,3232907,Francesca,,Centro Storico,43.76674,11.25346,Entire home/apt,60,28,109,2023-07-31,1.68,1,61,7,
650061,Rental unit in Florence · ★4.55 · 2 bedrooms · 4 beds · 1 bath,3264356,Mauro,,Rifredi,43.79079,11.24374,Entire home/apt,50,3,29,2018-10-15,0.23,1,0,0,
650750,Guest suite in Florence · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,96905,Elisabetta And Claudia,,Centro Storico,43.77941,11.25728,Private room,94,3,447,2023-08-14,3.49,3,328,34,
659622,Rental unit in Florence · ★4.58 · 1 bedroom · 1 bed · 1 bath,2521692,Lorenza,,Centro Storico,43.77926,11.25767,Entire home/apt,95,2,96,2023-08-05,0.74,1,110,8,
661521,Rental unit in Florence · ★4.92 · 2 bedrooms · 3 beds · 2 baths,1631849,Alessandro,,Centro Storico,43.770243184337794,11.25558623176342,Entire home/apt,231,3,436,2023-08-27,3.26,4,243,44,
664772,Condo in Florence · ★4.56 · 1 bedroom · 1 bed · 1 bath,3358452,Modestino,,Centro Storico,43.7684,11.24625,Entire home/apt,100,2,587,2023-09-11,4.39,12,300,76,
667020,Rental unit in Florence · ★4.90 · 1 bedroom · 2 beds · 1 bath,3374012,Giovanni E Claudia,,Rifredi,43.79349,11.23959,Entire home/apt,80,3,99,2023-08-10,0.74,1,140,5,
667172,Rental unit in Florence · ★4.33 · 1 bedroom · 4 beds · 1 bath,1372461,Daniele,,Centro Storico,43.77959,11.24432,Entire home/apt,500,2,6,2018-03-12,0.05,4,365,0,
667250,Rental unit in Florence · ★4.37 · 1 bedroom · 2 beds · 1 bath,1372461,Daniele,,Centro Storico,43.77961,11.24435,Entire home/apt,300,2,28,2022-10-07,0.26,4,365,1,
668871,Rental unit in Florence · ★4.81 · 1 bedroom · 4 beds · 1 bath,2203863,Marina,,Centro Storico,43.76997,11.26573,Entire home/apt,110,5,21,2019-10-14,0.17,1,0,0,
672264,Rental unit in Florence · ★4.56 · Studio · 3 beds · 1 bath,3409230,Daniela,,Centro Storico,43.77398,11.26274,Entire home/apt,130,2,54,2019-06-11,0.43,1,0,0,
673933,Rental unit in Florence · ★4.78 · 1 bedroom · 1 bed · 1 bath,488317,Diana,,Centro Storico,43.76918,11.26233,Entire home/apt,114,1,54,2023-08-30,0.40,40,273,26,048017LTN3200
674971,Home in Florence · ★4.69 · 5 bedrooms · 6 beds · 4.5 baths,3428494,Ginevra,,Gavinana Galluzzo,43.75589,11.27877,Entire home/apt,1400,3,45,2023-08-29,0.35,6,116,4,048017CAV0516
676837,Condo in Florence · ★4.50 · 1 bedroom · 2 beds · 1 bath,1269265,Lorenzo,,Centro Storico,43.77109,11.25798,Entire home/apt,183,2,14,2023-08-06,0.11,4,10,2,
677061,Condo in Florence · ★4.75 · 1 bedroom · 1 bed · 1 private bath,1811165,Antonella,,Campo di Marte,43.77983,11.27823,Private room,66,7,4,2021-10-01,0.04,2,331,0,
677883,Rental unit in Province of Florence · ★4.86 · 1 bedroom · 2 beds · 1 bath,140404897,Viola,,Campo di Marte,43.79263,11.29147,Entire home/apt,72,3,152,2023-09-07,1.14,1,76,19,
691794,Rental unit in Florence · ★4.86 · 1 bedroom · 1 bed · 1 bath,3536905,Alessandra E Francesco,,Centro Storico,43.76562,11.24831,Entire home/apt,98,3,298,2020-01-09,2.24,1,2,0,
702138,Rental unit in Florence · ★4.68 · 3 bedrooms · 4 beds · 1 bath,3458239,Rafael,,Campo di Marte,43.77502,11.28661,Entire home/apt,100,4,144,2023-04-11,1.11,1,349,5,
706131,Home in Florence · ★4.73 · 2 bedrooms · 4 beds · 1.5 baths,2235238,Serena,,Isolotto Legnaia,43.77048,11.21016,Entire home/apt,66,2,413,2023-09-05,3.10,1,230,78,
710931,Rental unit in Florence · ★4.76 · 1 bedroom · 2 beds · 1 bath,3070629,Guido,,Centro Storico,43.7696,11.25956,Entire home/apt,15550,4,366,2021-11-29,2.76,7,0,0,
711673,Bed and breakfast in Florence · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,2690055,Carmine,,Centro Storico,43.77604,11.25313,Private room,356,1,260,2018-11-30,1.96,5,239,0,
719739,Rental unit in Florence · ★4.65 · 1 bedroom · 2 beds · 1 bath,3714327,Dafi,,Centro Storico,43.76356,11.26014,Entire home/apt,80,14,44,2018-01-03,0.35,1,196,0,
719790,Rental unit in Florence · ★4.83 · 1 bedroom · 2 beds · 1 bath,3617789,Lucia,,Campo di Marte,43.79593,11.27576,Entire home/apt,90,5,134,2023-08-25,1.01,2,132,15,
720068,Rental unit in Florence · ★4.63 · 1 bedroom · 1 bed · 1 bath,3716301,Silvia,,Centro Storico,43.77088,11.26102,Entire home/apt,159,1,203,2023-09-01,1.59,1,125,31,
720090,Rental unit in Florence · ★4.71 · 1 bedroom · 2 beds · 1 bath,3617789,Lucia,,Campo di Marte,43.79036,11.27279,Entire home/apt,90,5,123,2023-08-29,0.94,2,298,15,
728295,Bed and breakfast in Florence · ★4.74 · 1 bedroom · 1 bed · 1 private bath,140170,Fabio,,Centro Storico,43.76292,11.2434,Hotel room,80,1,21,2022-05-25,0.16,5,14,0,06139100488
728368,Rental unit in Florence · ★4.69 · 2 bedrooms · 5 beds · 1 bath,3777985,Ilaria,,Centro Storico,43.77581,11.25353,Entire home/apt,131,3,112,2023-08-09,0.88,2,85,2,
728490,Rental unit in Florence · ★4.78 · 1 bedroom · 2 beds · 1 bath,3777985,Ilaria,,Centro Storico,43.77505,11.25313,Entire home/apt,160,3,89,2022-05-30,0.70,2,30,0,
728975,Rental unit in Florence · ★4.78 · 1 bedroom · 3 beds · 1 bath,3785326,Maria Cristina,,Campo di Marte,43.76608,11.28247,Entire home/apt,46,2,127,2020-02-25,0.99,1,0,0,
735370,Rental unit in Florence · ★4.71 · 4 bedrooms · 8 beds · 3 baths,3836298,Francesca,,Centro Storico,43.77669,11.26189,Entire home/apt,290,3,294,2023-08-12,2.29,2,149,26,
742048,Bed and breakfast in Florence · ★4.80 · 2 bedrooms · 3 beds · 2 baths,2682761,Francesco,,Centro Storico,43.77422,11.25057,Private room,110,1,290,2023-09-04,2.19,1,29,108,
744515,Rental unit in Florence · ★4.75 · 2 bedrooms · 2 beds · 2 baths,3901850,Giovambattista,,Centro Storico,43.76776,11.24238,Entire home/apt,130,2,322,2020-01-17,2.44,1,70,0,
748041,Rental unit in Florence · ★4.72 · 1 bedroom · 1 bed · 1 bath,3772121,Luca,,Centro Storico,43.76961,11.25655,Entire home/apt,150,3,65,2023-08-26,2.55,3,234,37,
749149,Rental unit in Florence · ★4.86 · 1 bedroom · 2 beds · 1 bath,3936538,Marco E Patrizia,,Centro Storico,43.77826,11.23936,Entire home/apt,75,2,170,2023-08-27,1.29,1,205,14,048017LTN6868
750529,Bed and breakfast in Florence · 1 bedroom · 1 bath,1372403,Donatella,,Centro Storico,43.77678,11.24045,Private room,100,2,0,,,3,131,0,
753719,Rental unit in Florence · ★4.76 · 2 bedrooms · 3 beds · 1 bath,3964723,Tiberio,,Centro Storico,43.77763,11.25865,Entire home/apt,160,2,37,2023-08-30,0.34,2,207,15,
